"I have no idea what people are complaining about. I saw this movie yesterday and I really liked it. Stone once again delivered a great character. She was just as good as she was in the first Basic Instinct. She still has those smart but tricky answers. Although Sharon may be 48 years old... she looks amazing! I don't care if she's as fake as a Barbie. She looks good and that's that. Basic Instinct 2 gives you everything you want from the first. Sex, violence, and a great ending that will leave you thinking and talking about it for hours! Half the people commenting on this movie haven't even saw it. So don't listen to them.",positive
"I keep waiting for Peter Fonda to start acting. For someone who comes from such a talented family, it's a mystery to me why Peter Fonda can only play Peter Fonda trying to play someone else. And, that's the good news in this disappointing dog of an adaptation of The Tempest. A string of loosely connected ideas that only suggest a relationship with the Bard's great play is what we're served. The setting is the Civil War and Prospero's (here Guideon's) evil brother looks like an 1890's melodrama villain, complete with Snidely Whiplash moustache. I kept waiting for him to go ""Uh ha hah!"" which would have been a high point in this dreary presentation. None of the supporting cast was memoriable and Peter Fonda's lack of expression and wooden body movements made the lackadaisical story drag on and on. <br /><br />The Tempest is the Bard's statement about the rage of man's unjust treatment of man. The only believable character was the Gator man, the Caliban counterpart. The transferrence to the swamp had possibilities but the Civil War setting just didn't make it. All in all, a very disappointing production. I saw it on video and would advise, if you want a Willy Shakespeare fix, save your money on this one. Rent something else, like Branagh's Much Ado about Nothing, or Kevin Kline in Midsummer's Night Dream.",negative
"I haven't seen this movie in years, the last time i did i was really drunk after 5 pints of tenant's at my local Witherspoon's but even then i though it was quite awful. this movie is pretty terrible compared to the other critters movies, the first two were quite good, 3 was quite crap but miles better than this. The story takes place 53 years after critter's 3, were Charlie the bounty hunter from the previous movies is found floating in a pod in outer space by a crew of some kind of space miner,em,people and taken on board. Once on board the last critter eggs left in the galaxy which Charlie has brought with him from Earth crack open and we then have critters on board the space ship, cue an obvious 'Alien' rip off and a lot of terrible FX and you pretty much have this movie in a nutshell. only good thing is when we are re-introduced to UG(or so we are lead to believe) who is now a villain and wants to preserve the critters instead of destroying them",negative
"Quite simply, i was tickled pink watching this in the movie theatre and grinned from ear to ear; eyes wide open whilst trying to take all the details in that are at the same time insanely simple, fresh, yet incredibly sophisticated, breathtaking and in imaginative.<br /><br />In terms of audience age range, it is probably pre Totoro. The plot works because of the pure heart of 5 years olds who are focused in what they want and conscientious in their pursuit. They lives in a world that is unspoilt by cynicism and cultural learning of how everything is 'suppose' to work. While most critics might disregard this film due to the lack of a 'message' or 'plot' film (Although it is in there somewhere), it is precisely for this reason the film should be cherished. Too often our judgement are impeded by our own limitations of cinematic and cultural standing. Like most of Miyasaki's film, each is totally unique but undeniably Miyasaki. Ponyo may at times feel so unique and fresh, it may feel alien like.<br /><br />The viewing experience provide a wonderful change from all the generic children's products that are generally commercialised to please the adult demographics (ie/ Animals that talks like their human counterparts, Eddie Murphy in Shrek.) It is perhaps comforting to know that good old fashioned hand drawn cells still work so incredibly well in this digital era where Toystory/WallE/Shrek/Cars generally triumph. It therefore feeling rather nostalgic at the same time makes the film feels timeless, a bit like how Totoro and Jungle Book hasn't really aged.<br /><br />The subtleties of each character's expression and body language is captured in such nuanced interpretation that digital films like Wall-e can never compete on, or if it does, it would be a very expensive process. It would be a big pity for Wall-E to win over this one at the Oscars, and it probably will this year. Yet it might be quite unfair to compare the 2 mediums, as it is really the craftsmanship and the story telling that wins at the end of the day. For this, Miyasaki is a true master of",positive
"Chaplin was great a silent comedian, but many silent era stars fell when the public heard their voices in the first talkies. In my opinion, Chaplin's voice simply did not fit his silent characters that made him rich and famous. His career never recovered when sound came to film. Contrary to most of the reviews I have read, Chaplin's lifestyle and politics did not help his popularity with the average viewer who expected to be entertained by Chaplin the comedian, and not spend their entertainment dollar watching Chaplin's political commentary.<br /><br />Despite Chaplin's awards and knighthood, I would take exception to his ""contributions"" to humanity. The Great Dictator was made at the same time Stalin's brutal dictatorship was having it's show trials, and both Dictators signed the agreement that lead to invasion of Poland by both Dictators. WWII started in an attempt to save Poland. The Nazi's were defeated in 6 years, but Poland disappeared as a sovereign country. This happened during the time this film was made and the investigations of Hollywood by the Federal government. Had Chaplin included Joe Stalin in this satire,in addition to including the Italian dictator, perhaps he would have had less criticism about his politics by the politicians. The Soviet's mistreatment of Jews and dissidents exceeded the Nazi's in time and numbers.<br /><br />Judged simply as a film, many of the gags were too topical to be understood by younger viewers, who wouldn't know who Goebbels, Goring or Mussolini were. A classic piece of art must stand the test of time. Classic Greek Tragedy, the Mona Lisa and Beethoven's 9th are still enjoyed centuries after their creation because they are timeless. Films which rely on topical political commentary or currently popular social views usually do not outlast the generation in which they are made. But those that address issues that are common to all generations will probably live forever and receive a high rating from me.<br /><br />Chaplin, as the writer, director and lead actor must take the blame for what I judge as a dated and tiresome film.<br /><br />Chaplin's apologists have excused his decision to leave the country that made him rich and famous. If Chaplin found the US so offensive, why didn't he return to his native land. Great Britian fought the Nazi'with blood and money. What did Switzerland contribute in the fight against the European dictators? Switzerland is like a country club that picks and chooses its members based on race and class, and cares little about people who can't join the club.",negative
"The tighter the drama, the better the film of sister rivalry! This little gem was mainly promoted as a comedy upon its release in Sweden, so I'm glad to find that wasn't the whole case. Funny bits on small-town bickering are there to enjoy, surely, but the drama takes center stage, as the story progresses. And not just family drama, it also raises poignant questions on respecting differences of peoples' lifestyle choices.<br /><br />Great character ensemble with many superb and moving dramatic scenes that score credibility points; and they're not just scattershot, but hold everything in place. It just makes me assume that if Ingmar Bergman had made this (the drama would suit him!), the international attention probably would have been immediate.<br /><br />7 out of 10 from Ozjeppe.",positive
"I'll be brief: I normally hate films like this venomously ... but there is just something about this one that just draws me in and won't let me go. Granted, there are some major flaws in it (some of the acting is below par at best and the dialogue is sometimes so poor it's funny) but there are enough redeeming features to make it watchable to the end.<br /><br />But what are they? Well, it's got a cool little plot - by no means is it original, but it is better presented than other films of its kind. The three main stars (Whalin, Johnson, Long) put in fairly decent performances that more than make up for the distinct lack of quality from the supporting cast (the fat cop and Coach Quinn really bugged me), and the scripting is slick and witty (even if it is poor in places).<br /><br />The bottom line is, though, this film is so CUTE: I grinned all the way through it and it has a place in my video collection purely because it could cheer up anybody. You really have to be some kind of humourless bore not to like this (I DARE somebody to sit through this without grinning!!!).<br /><br />I do recommend this one if you want a simple, fun, and - above all - enjoyable watch. You won't regret it!<br /><br />~Top$~",positive
"envy is not as funny as i thought it would initially be, but after some of the reviews i read i found it to be much funnier than people was giving it props for, now true its not a gag a minute movie like zoolander or dodgeball, but ben stiller and jack black work well with each other and christopher walken is as great as ever, so the story is about jack black's character inventing a spray that makes dog pooh disappear, obviosly ben wants no part of it, but when the product makes jack black rich ben stiller starts to see the envy, its not great by all means and both ben stiller and jack black have funnier and better movies under their belt, but if your a fan of either i recommend this as its still a funny flick and i laughed my ass off quite a few times, as a big fan of ben stiller id have to say this is a lesser stiller but still great fun, give it a watch",positive
"After the opening credits, there's a black screen for about a minute. A minute of nothing, then a girl wakes up and takes a shower.Then her and two college friends are driving to a rock concert, after much padding, they hit something and skid off the road. They awaken in a cabin inhabited by a wheelchair-bound old lady and her offspring.The killings are sadly very tame for a supposed Video Nasty. The twist ending silly and predictable. No one involved in the mess would ever make anything of note again. So there are still happy endings sometimes.<br /><br />Eye Candy: Sara Ansley gets topless, and Laurel Munson has full frontal on display <br /><br />My Grade: D",negative
"After being hugely entertained by Mr. Brosnan's performance as a cad in ""The Tailor of Panama"" (which I rate 10/10 across the board: casting, acting, script, story, editing, pace, music, emotional impact, etc.), I enthusiastically anticipated this film. I was hugely disappointed. It is a script reading not a film, vulgar for the sake of being vulgar, bankrupt in every way that ""The Tailor of Panama"" is rich and satisfying. Blame it on the screen writing and directing. I sat in the theater waiting for the ""good part;"" it never came. I neither laughed nor cried, although one line of dialog did make me smile. Worth $7? Hardly.",negative
"This film may have been the first Puppet Master but this sure bored me to death when I saw this stupid movie,I wanted a refund. This was a bad series to the Puppet Master and I'm sure that I am not the only one that thinks this was terrible. To some it was great but, to others it was a ticket to snores-ville and boy are they right. The puppets didn't even do anything nor did they kill people. It should't be seen by people so I'm warning you not to see it. You will be disappointed even to the fans who love Puppet Master, it was a waste of their time and it didn't make so much money.Nobody even got kill but one or two,very pointless.<br /><br />1/10",negative
"This is such a great movie to watch and all the actors put together a great film which would be enjoyed by everyone! It is very emotional in parts, so when you watch it grab a box of tissues to keep you company!! This movie doesn't deserve a rating below 10/10!",positive
"I haven't liked many TV shows post 1990, but THAT 70S SHOW is great. Never seeing it during it's first run, thinking a gimmicky period piece, I was wrong! I started watching in reruns and the more I watched, the more I liked! Now, it is the only show premiering post-1990 that I watch regularly.<br /><br />Although THAT 70S SHOW mimics some of the styles, attitudes, music, and tastes of the 70s, it does not mire itself in that decade by going overboard with the references and look of the 70s. It contains so much funny, witty, biting dialogue that is delivered with confidence and certainty by its main cast that it overcomes any 70s clichés by just being humorous. The humor is what keeps the show eternally watchable.<br /><br />Although a hilarious sitcom, no matter what time period, the uniqueness of mocking the 70s does work in its favor as it gives the show a signature identity. But its the focus on universal issues (family problems, teen angst, marital issues, peer pressure), dealing with all of them with comic aplomb, that gives the show a mass appeal.<br /><br />The show's center is one Eric Forman (played to absolute comic perfection by future superstar Topher Grace). Eric is a super-skinny, geeky-looking, non-athletic teen and still comes off as super-cool due to Grace's brilliant self-deprecation of the character. Eric has 5 friends Donna, Hyde, Kelso, Jackie, and Fez (played respectively in hilarious fashion by Laura Prepon, Danny Masterson, Ashton Kutcher, Mila Kunis, and Wilmer Valderama). We get to see life in Point Place, Wisconsin through the eyes of these 6 teens and boy do we get a lot to see! Donna, a forward-thinking feminist, is the object of Eric's affection and these 2 have the core relationship of the show. They become a couple pretty soon after the show starts and they are NEVER a boring couple. Most of the shows eps end with them having a meaningful conversation about them and their future and it works as a great insightful bookend, which works as a perfect counter to the prior hilarity. Hyde is Eric's best friend and soon moves in with the Formans when his mother abandons him; Hyde is the mellow, zen, cool one of the group and just sits back, observes, and makes fun of his fellow friends with easygoing aplomb. Kelso is the dumb one of the group and Kutcher plays it the absolute hilt, displaying amazing physical comedy as well as telling some of the most absurdly hilarious ideas and stories ever! Jackie, who starts out as Kelso's girlfriend, is a verbose, self-absorbed debutante cheerleader and is at first only accepted as part of the group b/c of Kelso, but she manages to ingratiate herself to the point where they all HAVE to accept her! And finally, Fez! Fez is the foreign exchange student from some unknown country (we never know exactly where) and he is a scene-stealer! ""I said good day!"" ""You son of a b*tch!"" Valderama is only sporting a foreign accent here as he hasn't one in reality and he is always in character and creates one of the most unique characters I have ever seen. His scene-stealing moments often help make the show for me.<br /><br />The show constantly takes us into the minds and thoughts of these characters through engaging fantasy scenes of how they would like or imagine things to be. The gang repeatedly gets into trouble (most of it on purpose). They constantly play gags on the Point Place residents as well as each other. They hang out most of the time in Eric's basement plotting, pontificating, or just plain playing around.<br /><br />Also figuring prominently in the show are Eric's parents, the menacing, commie-hating Red and the lovable, happy-go-lucky Kitty (played memorably by Kurtwood Smith and Debra Jo Rupp). These 2 adults give the show a much-needed mature point-of-view and constantly berate and advise the 6 ne'er do-wells. Red and Kitty are ably supported by Donna's parents, the buffoonish Bob (played wonderfully for the full run by Don Stark) and blonde bimbo daft Midge (the super-sexy Tanya Roberts, who was on the show for about half it's run). Additionally, for 3 full seasons, Eric's sister from hell Laurie (played brilliantly by the wickedly sexy Farrah-Fawcett lookalike Lisa Robin Kelly) was a major refreshing relief to counter the shenanigans of the main 6 and to be the thorn in Eric and her parents' sides! Kelly came back as a guest character for a few Season 5 eps. But, unfortunately, Kelly's personal problems led to her being replaced by a terrible new actress in Season 6. The newbie didn't last, thankfully, and was gone after a few Season 6 eps!<br /><br />Sadly, at the end of Season 7, Topher Grace (Eric) and early in Season 8, Ashton Kutcher (Kelso) left the show and it never recovered as Season 8 turned out to be it's last. Grace and Kutcher returned for the series finale, though, giving the show a satisfying end. <br /><br />A lot of great supporting and cameo characters would help keep the show fresh through added nostalgia and humor. Top notch supporting players were eternally high Leo (played to the hilt by Tommy Chong), Pastor Dave, Roy (the terrific comic Jim Gaffigan), Big Rhonda, Mitch, Earl, etc. They also got legends Marion Ross (HAPPY DAYS) and Betty White (THE MARY TYLER MOORE SHOW) to play Red and Kitty's mothers, respectively. Many celebrity cameos from the 70s made appearances as well, from Shirley Jones (PARTRIDGE FAMILY) to Pamela Sue Martin (NANCY DREW) to Charo to Ted Nugent to K.I.S.S! It goes on and on!<br /><br />With great nostalgic 70s homages and references, hilarious dialogue and delivery and a nonsensical, take-no-prisoners style of comedic storytelling, THAT 70S SHOW is a television classic!",positive
"i think the title of the movie describes it well. if you are looking for a documentary on louis kahn and his work, you'll have to look somewhere else. although some of that is covered in this film.<br /><br />of course, i eat up pretty much anything i'm fed, and i don't know much of the family history revolving around this case. so i believed what i was told about nathaniel and his father, etc.<br /><br />for what this movie was, i thought it was pretty good. a little slow and grabbing for attention at time, i wish that nathaniel would have focused a little more on his father's work than his family drama (although much of the history was interesting, louis was a bit of a player).<br /><br />this really is a journey through someone's life, and i was happy to tag along for the experience. a learning experience for me, and so it seems, for the filmmaker as well. <br /><br />oh, and the footage of some of kahn's work is *stunning*",positive
"When I saw that IMDb users rated this movie the bottom 250 movies, I thought it was too harsh but little did I know that the low rating was absolutely correct.<br /><br />I am a big fan of the Wayans brothers. I loved their Scary Movie 2 and even enjoyed White Chicks. Little Man, however, had very few laughs and the jokes were stale.<br /><br />Obviously, the joke will revolve around Marlon Wayans, who plays a grown midget that was recently let out of prison. He and his partner, Tracy Morgan, steal a diamond meant for a gangster. Things go awry and the midget has to place the diamond with an unsuspecting couple played by Shawn Wayans and Kerry Washington. In order to get the diamond back, the midget pretends to be an abandoned baby left on the unsuspecting couples doorstep. Of course, he is taken in and the drama begins on quest for the diamond.<br /><br />The movie has some actors and actresses from Saturday Night Live like Molly Shannon and Rob Schneider as well from In Living Colour. All these talents, however, cannot help the poor script and the jokes which simply was not funny.<br /><br />The special effects to make Marlon Wayans to look like a midget was OK. I mean, it was not 100% believable but it was OK...nothing great. I just wish that the Wayans brothers had put more effort into developing a script with good jokes rather than trying to shore up their poor script with cameos from their famous comedic actors and actresses.<br /><br />Wait for it on cable or television. It really is not worth any amount of money.",negative
"It's impossible to make a film based on such a book as the ""Brothers Karamzov"" by F.M. Dostojevsky.<br /><br />Richard Brooks is a great director, but that film is on a very low level.<br /><br />The worst part of the film was the ending. Well, let's think of the book. In the end we have the ""guilty"" Dimitrij Karamazov. Afterwards they sent him to Siberia. In the end, the famous epilogues of Dostojevsky, the friends and family making a plan to save him. But that's it ... a nd now the film takes two steps more and shows us an illusion ending of the escape of Dimitry and Gruschenka(I think). just from the moral point I'm sure that Dostojevsky would finish the book with an open end because one the one hand he is not guilty(Smerdjakov is the real murderer) and so he have to be a free man. But on the other hand he goes to his father to kill him, so he has decided to commit the crime... that's a moral dilemma and so the following point is an open end...well, for real ,it's just not full open.<br /><br />William Shatner as Aljoscha Karamazov... I'm sorry! --> NO!!!<br /><br />The others characters playing in a good performance as we have to expect it from such great actors ... In front of course a superb performance of Yul Breynner as Dimitrij. I think that there are not many actors who can play this part in a better way.<br /><br />But as I said in the beginning: This book is unadaptable. It never should be film in two hours that's impossible. I think that there are some 'longer films, so maybe they could do the right thing... But I just keep the opinion that this book can't be adapted.<br /><br />So - 3 points:<br /><br />A point for the great director Richard Brooks <br /><br />A point for a superb performance of Yul Brynner<br /><br />Finally: A point for one of the greatest writers of all time: Dostojevsky",negative
"The year is 1896.Jeff Webster (James Stewart) doesn't like people.There's only one friend he's got and he's Ben Tatum (Walter Brennan), an old sympathetic man.They're driving a cattle herd with them.That would be their key to richness.In Skagway they run into trouble when Sheriff Gannon (John McIntire) takes the cattle.Now Jeff only has to get it back and drive it through the U.S. Canadian border to Dawson.Now they have a group of other people with them, like the ladies Ronda Castle (Ruth Roman) and Renee Vallon (Corinne Calvet).There the two men get into the gold business.Anthony Mann's and James Stewart's fourth collaboration, The Far Country (1954) is a fine western, indeed.The acting work is superb.Walter Brennan makes a terrific sidekick to Stewart.Ruth Roman is brilliant and Corinne Calvet's delightful.Jay C. Flippen is very good as Dawson Marshal Rube Morris.The great Jack Elam and Kathleen Freeman are seen in smaller roles.It's fantastic to watch how Jimmy Stewart overcome's all the troubles in his way.There's just the man and his rifle.But also he's vulnerable.",positive
"SPOILER WARNING<br /><br />I got this dino-documentarie on DVD at Christmas 2004. I had longed to see it and was by no means disappointed. The score is memorable ( my<br /><br />favourites were the ""Sauropod"" theme song and the ""Winters Coming"" song ). The effects were dazzling, you could almost believe they were there. You actually learn something too ; Stegosaurs MAY have been able to pump their plates with blood. Female T-Rexes MIGHT have gone on a killing spree before laying their eggs. I know there's a lot of people who thought this was based too much on speculation, but there will always be questions that we can only guess at. And there is a lot of hard-core, undeniable FACT as well. We KNOW that some dinosaurs travelled in herds, we KNOW that Diplodocus swallowed stones to grind up vegetation in their stomaches. Despite this ""speculation"" the series did extremely well. So well in fact, that it spawned a followup, a prequel and several specials. If you're a dino-fan, then this IS for you. It makes Jurassic Park look small and weedy.",positive
Verry classic plot but a verry fun horror movie for home movie party Really gore in the second part This movie proves that you can make something fun with a small budget. I hope that the director will make another one,positive
"Once a year in America, Saturday morning would give way to new cartoons, usually sometime in America. Just about the time school started.<br /><br />I guess this was to make not having school on Saturdays that more bearable.<br /><br />One Friday night before the premiere of the new Saturday morning cartoons, a movie came on.<br /><br />""At The Earth's Core"" I had not a clue who Cushing nor McClure were. Clearly they were not from the same country, so I couldn't grasp why they were traveling together.<br /><br />I do recall seeing the mechanism in the fire-breathing monster's mouth.<br /><br />What connects this movie for me is the opening with the molten metal and then suddenly we get the band playing as we see the factory.<br /><br />How do you end a movie like this? The music again, and two bewlidered cops as the drill appears behind them.<br /><br />Whatever reason, I remember watching this movie more that Friday night than I do any new cartoon that came on the following morning.<br /><br />That was definitely the late seventies.<br /><br />It would be during Jurassic Park mania, cicra '93, I believe, before I would see this movie again.<br /><br />Yes, people in costumes. There was the fire-breather again.<br /><br />Still loved the ending with the two cops.<br /><br />Finally, it would be nearly another decade before I would send off for the movie on DVD.<br /><br />Now I would just watch the beginning and intro.<br /><br />Oh, I do love much of the movie. Of all these sci fi Jules Verne, HG Wells, ERB movies, this one stands as my fave.<br /><br />What I note now is that one of the cops begins turning around a wee bit too soon, then turns back, then he and the other cop are synchronized as they turn inward once again to look behind themselves at the drill.<br /><br />Perhaps for me, this movie stands as the best of the Saturday morning shows, which is why I enjoy it so much.",positive
"I rented this movie the other night because neither my girlfriend or myself had ever seen it, even though we had heard from a mutual friend how ""great it was"".<br /><br />Now, I am pretty conservative in my views, but I knew going in it would be pretty liberal given who directed it. I figured before the movie started Michael Douglas would play a compassionate popular liberal beloved by the masses, and there would be a stodgy conservative opponent as his antagonist. But I thought thats where the political statement would begin and end.<br /><br />OK, the plot was solid: Single president falls for a lobbyist. OK, this has potential I thought to be pretty entertaining, since the plot was unique. But then the movie turned into a liberal infomercial. The movie became more about gun control and environmental issues than it did about the relationship between the President and Sydney(Annette Bening).<br /><br />There were several ridiculous premises in this movie: 1) The character Sydney playing this six figure lobbyist who is a ""closer"". Could she have been more flighty? She was constantly disorganized and seemed in awe of everything. Hardly a ""closer"". I am an sales, and she could not ""close"" selling a glass of water to a man dying of thirst.<br /><br />2) Secondly, is there anything more ridiculous than Richard Dreyfuss playing a right wing fanatic? This is the most liberal man in Hollywood and her is playing some right wing ideologue. Give me a break. I liked how he took his conservative character and made him as sinister as possible.<br /><br />3) The speech at the end was simply ludicrous. The line about ""I am a proud card carrying member of the ACLU"" was a joke. First, no president would ever admit something like that, being an active member of an ultra fringe group. Second, why even bring something like that up. You just alienated off over half the movie going audience who is moderate or conservative.<br /><br />I thought the plot was great and unique. I thought Michael Douglas was a good choice as president. But the movie went from being a ""movie"" to a left wing political statement, which is why the movie failed.<br /><br />Its a shame to see a great plot ruined by Hollywood having to force their political views on the audience",negative
"I found this movie hilarious. The spoofs on other popular movies of that time were some of the funniest I have seen in this sort of movie. Give it a try. If you saw the movies that this movie is spoofing, and you get the humor, you should enjoy the movie.<br /><br />I (and the others who watched the movie with me) felt the funniest part in the movie (this is not a spoiler because I will NOT tell you what actually happens) was a scene with the ""flashy thingy"" from MIB. When they first discover the device and do not know what it is does... and then again later in the movie... you'll understand when you get there.<br /><br />My only complaint about the movie is that I have never been able to find it in DVD so that I could buy a copy.",positive
"Kudos to the writers of this film for creating a supremely engaging drama. The curious character development is indicative of a nuanced and well schooled writing team. The audience member cannot but help but to feel that (s)he must make wrenching emotional decisions pitting the cerebral against the libidinal. The viewer has an opportunity to develop the character herself, though her predictions are rarely validated.<br /><br />Credit is also due to the filmmakers for breathing life into the setting. The wood-shop is transformed into a unique persona as the film unfolds, with its own traits, faults, a variety of highly charged relationships, and of course a fate inexorably tied to that of the other principals.<br /><br />Make sure to catch this one at your local art-house.",positive
"There is no way to put into words just how bad, how shapeless, paceless and laughless these ""Vice Academy"" films really are. You have to experience one for yourself. For the third time in a row, writer-director Rick Sloane does not show even an ounce of writing or directing talent. There is nothing here that a person above the age of 5 will believe or laugh at, yet the (very brief) nudity and other ""plot"" elements make the films unsuitable for kids. Which leads me to believe that they are really aimed at adults with the mental capabilities of 5-year-olds. Elizabeth Kaitan makes a more than welcome replacement for Linnea Quigley - she is winningly bubbly and cute, and her wonderful big smile is about the only thing that can make a viewer smile as well. But watching her and the other girls in this film is like watching a bunch of flowers in a desert covered with horse manure. (*)",negative
"Sadly, Marry Harron decided to do a fictional account of Bettie Page's life to go along with her own issues with men. As typical in all her work, every major male character is portrayed as weak, bumbling, or twisted. To add to her fiction, she projects ideas and issues that are not true, according to Bettie Page herself. Bettie did not leave the biz because she thought it was morally wrong or had religious issues (though she became a born-again later in life, through the influence of her 3rd husband- a minister). She left it, because she was in her late 30's, her acting career had gone nowhere and she felt she was losing her looks. The hints of molestation and rape are unvalidated and denied in Bettie's own words and are the director's attempts to claim that any woman who did what Bettie did must have been victimized by men. Harron fails to point out that Bettie designed her own clothes in almost all her shoots (not handed to her by ""sick"" fetishists). Harron also fails to make a point that Bunny Yeager, who did many famous photo shoots of Bettie, also did many ""naughty"" shoots with Bettie and was not the morally upright professional photographer portrayed in the film.<br /><br />The only saving grace is Gretchen Mol looks very much like Bettie. Otherwise, there are other movies and documentaries more accurate and honest to her life and the people in it.",negative
"What is ""Cry Freedom"" like? It is simply great and unique experience about making of South Africa and how black people in that country were repressed by white people. Main character of the story is Donald Woods (Kevin Kline), chief editor of the newspaper Daily Dispatch in South Africa. Woods writes several articles, where he speaks critically about views of Steve Biko (Denzel Washington). Soon Woods meets Biko and he changes his views about him and he also begins to understand what authorities are doing to black people in South Africa (right from the top, even from the chief of police). When Biko dies in police custody, Woods decides that he have to write book about him and that no matter what he has to publish it. But Woods must escape from his country to get that book published and he must also put his family on second place, so world can find out the truth.<br /><br />Attenborough managed to make a good movie about people, with main message that black and white are the same, cause we are all people. Story leads us to South Africa and this (movie) is great way for the whole world to learn what happened in that land and I'm disappointed that only 3200 people rated this movie. This is movie from which we all can learn something. Although it is a bit long, this story couldn't be presented in any shorter way because director wanted to show us how hard was for Woods to get that book published after death of Biko. <br /><br />Also relationship between Woods and Biko was shown great, just like families of those two people and all the problems they are going through. But sometimes sacrifices must be made (Biko's death) so the truth could be reveled (Woods book).",positive
"Can't get much eerier than Flatliners. This deep, dark film had my heart pumping throughout. The lighting is dark and will get you in the mood for a death defying experience, literally. Keifer is in top form as he is today in 24. He's a great actor and he plays a very convincing and shocking role you won't forget for years to come. And what can you say for the rest of the cast? An all-star lineup, Julia is hotter than ever, Will, Oliver, and Kevin light up the stage in this thriller that will keep you gripping your seats. It's a refreshing sight to see a true thriller, with top notch professional actors. You won't regret seeing this 2 hour seat bender. -JL",positive
"That movie while slightly flawed was entirely entertaining. About half an hour into Be Cool, I started to have Hollywood Homicide flashbacks. But guess what? This is worse. Even the dance number is bad. I like most of the cast in this movie, so that makes me feel bad about writing a negative review of it but I feel obligated. The Rock, Andre 3000, and Vince Vaughn were in a comedy. No one else seemed to decide what movie genre they were acting in. I feel bad for Travolta because he brought the same Chili Palmer from Get Shorty to this movie. He was totally consistent in the role, but this movie is so different from the original that the character sticks out like a sore thumb. I was going to give this movie 4/10 because I like the actors so much but there is a conversation in the movie about a certain song that is so asinine I couldn't believe the performers actually said it. If you want to go to the movies this weekend there should still be some Oscar contenders out there. That would be a much better way to spend your time.",negative
"I'm sorry but I just honestly cannot see why anyone would actually like this. It's stereotypical and REAL homeschoolers are NOTHING like they were on this show!! Personally I'm glad it got canceled after the first few episodes. I mean, this kind of show would certainly be alright if everyone knew that homeschoolers weren't really like this, and the whole story was just for the show, but unfortunately not everyone is aware of this. If anyone out there that watched this actually believed this is what goes on in the life of a homeschooler, then I honestly feel sorry for them. This reminds me of the kind of portrayal they have of homeschooled kids in ""Mean Girls"". It's sad, really, that people think this way. This is complete garbage, IMHO.",negative
"At the end of the film I just asked myself :""is it the worse movie I have ever seen or is it the worse movie I have ever seen ?"". And the answer is... Actually, after having seen this movie and thought a bit about the meaning of it, you just can't find any meaning and you can only remember the two rape scenes, which are unbelievably brutal and useless. It seems to me as if the director tried to push this question into the crowd's head : ""what are such crimes compared to horror of war and extermination ?"" because i noticed that the two awful scenes where directly connected to war and it's horrors (during the first scene you can here the girl that is being raped screaming and in the same time you hear one of president Bush's speeches about the necessity of starting a war with Iraq and in the second scene, the pictures of the three criminals sticking a sword in a woman's vagina, are directly followed by archive pictures of World war II. But as a matter of facts, i really could not think about the relative gravity of theses two different kinds of human horror's expression, being done i was too shocked by what i had just seen and felt. (sorry for bad English)",negative
"absolutely trash. i liked Halloween and from then on johnny's been in a downward spiral. this is about the pits. we get it john. pro-lifers are scary! you don't have to make a shitty film that bores the hell out of me to 'tell' me.<br /><br />The pacing is way off here. It feels like john didn't have much to work with here. to his credit it looks like he did not write this junk. There are countless times where the camera just sits and waits for the actors to look dumb or say something dumb. i love the long cut. too bad carpenter doesn't know how to employ it. he needs to bunk up with Herzog and Fassbinder 30 years ago. Please John, stop making a fool of yourself and boring me to death!",negative
"Several features of this film immediately date it. The sound is rather shrill and one realizes what great strides have been accomplished in sound reproduction in the ensuing years. The language of the dialogue is rather quaint and unnatural and the acting is still reminiscent of its transition from the stage techniques.<br /><br />Bette Davis always gives a strong performance in all her films as she does in this early period of her very successful career. I do feel however that somehow the cockney accent does not fit the facial expression. I think it is the assumed cockney accent that does not ring true for me.<br /><br />Somerset Maughan loves to delve into human relationships of great dramatic intensity which will please all movie-goers. As in so many of her character roles, Bette Davis can switch from a beautiful seductive woman to a viper full of fiery hatred. Leslie Howard is well cast as the withdrawn English artist with a club foot desperately seeking a partner and making a bad choice in a scheming little waitress.<br /><br />Towards the end of the film the young doctor meets his true love in a busy street. They cross through the traffic completely oblivious to a multitude of horns and whistles screaming at them. This scene is possibly meant to be funny, but i find it quite ridiculous in this otherwise very serious film. It is probably construed to send you home with a smile on your face. And after all as far as we can see (and hope for) it is a happy ending.",positive
"I had the privilege of attending a regional premiere for this, this is one of the funniest British movies ever, the plot is fantastic, focusing around a young girl, who unwittingly changes into her ideal man at a computer fair, whilst also creating a copy of herself, who falls in love with him, the film is full of jokes, both visual and aural, and has a bright and fresh feel to it, and the acting is of great quality, released in U.K. on July 2nd this film is a must, go see it!!!",positive
